date,size,firm,Union,FDP,GRUENE,LINKE,SPD,AfD
2021-03-31,1429,Kantar,26.0,9.0,23.0,9.0,16.0,10.0
2021-04-01,1501,Forsa,27.0,10.0,23.0,7.0,15.0,10.0
2021-04-01,3020,INSA/YouGov,27.0,10.0,21.0,7.0,17.0,12.0
2021-04-07,1448,Kantar,27.0,9.0,22.0,9.0,15.0,11.0
2021-04-12,2500,Forsa,27.0,9.0,23.0,8.0,15.0,11.0
2021-04-12,3174,INSA/YouGov,27.5,10.0,20.5,7.0,17.0,12.0
2021-04-14,1437,Kantar,29.0,9.0,22.0,8.0,15.0,11.0
2021-04-14,1174,Infratest dimap,28.0,11.0,21.0,7.0,15.0,11.0
2021-04-15,1051,Allensbach,28.0,10.0,23.0,7.5,16.5,9.5
2021-04-15,1007,INSA/YouGov,28.0,10.0,20.0,8.0,18.0,12.0
2021-04-15,1292,FG Wahlen,31.0,9.0,21.0,7.0,14.0,11.0
2021-04-19,3057,INSA/YouGov,28.0,11.0,21.0,7.0,16.0,12.0
2021-04-20,1000,INSA/YouGov,27.0,11.0,22.0,7.0,16.0,12.0
2021-04-20,1502,Forsa,21.0,12.0,28.0,7.0,13.0,11.0
2021-04-21,1225,Kantar,27.0,9.0,28.0,7.0,13.0,10.0
2021-04-23,1000,INSA/YouGov,24.0,12.0,23.0,8.0,17.0,11.0
2021-04-26,1643,YouGov,24.0,11.0,25.0,8.0,14.0,11.0
2021-04-26,2507,Forsa,22.0,12.0,28.0,7.0,13.0,11.0
2021-04-26,2082,INSA/YouGov,23.0,12.0,23.0,8.0,16.0,12.0
2021-04-28,1442,Kantar,24.0,11.0,27.0,7.0,15.0,10.0
2021-05-03,2508,Forsa,23.0,12.0,28.0,6.0,14.0,10.0
2021-05-03,2075,INSA/YouGov,24.0,12.0,24.0,7.0,15.0,12.0
2021-05-05,1910,Kantar,23.0,12.0,26.0,7.0,16.0,10.0
2021-05-05,1351,Infratest dimap,23.0,11.0,26.0,6.0,14.0,12.0
2021-05-06,1271,FG Wahlen,25.0,10.0,26.0,7.0,14.0,11.0
2021-05-10,2501,Forsa,24.0,11.0,27.0,6.0,15.0,10.0
2021-05-10,2055,INSA/YouGov,25.5,12.0,23.5,7.5,15.0,11.0
2021-05-11,1428,Kantar,24.0,11.0,25.0,8.0,15.0,11.0
2021-05-11,1198,Infratest dimap,24.0,12.0,25.0,7.0,15.0,11.0
2021-05-13,1027,Allensbach,27.5,10.0,24.0,6.5,16.0,10.0
2021-05-14,1350,INSA/YouGov,25.0,11.0,24.0,7.0,16.0,12.0
2021-05-17,2001,Forsa,24.0,11.0,26.0,6.0,15.0,10.0
2021-05-17,2023,INSA/YouGov,25.5,12.5,23.0,6.5,16.0,11.0
2021-05-17,1005,GMS,26.0,11.0,24.0,7.0,15.0,11.0
2021-05-18,1445,Kantar,26.0,11.0,24.0,8.0,14.0,11.0
2021-05-20,1229,FG Wahlen,24.0,11.0,25.0,7.0,14.0,11.0
2021-05-21,2004,Forsa,24.0,13.0,25.0,6.0,14.0,10.0
2021-05-21,1405,INSA/YouGov,24.0,13.0,23.0,6.0,17.0,12.0
2021-05-24,1706,YouGov,26.0,12.0,22.0,7.0,15.0,11.0
2021-05-25,2014,Ipsos,25.0,11.0,23.0,9.0,13.0,13.0
2021-05-25,1422,Kantar,25.0,12.0,23.0,7.0,15.0,12.0
2021-05-25,2128,INSA/YouGov,26.0,12.5,22.0,6.5,16.0,11.5
2021-05-28,1301,INSA/YouGov,25.0,13.0,22.0,7.0,16.0,12.0
2021-05-31,2500,Forsa,25.0,14.0,24.0,6.0,14.0,9.0
2021-05-31,2040,INSA/YouGov,25.5,13.5,21.5,6.5,15.5,11.0
2021-06-01,1419,Kantar,24.0,13.0,22.0,7.0,16.0,11.0
2021-06-04,1380,INSA/YouGov,26.0,12.0,21.0,6.0,17.0,12.0
2021-06-07,2501,Forsa,27.0,14.0,22.0,6.0,14.0,9.0
2021-06-07,2015,INSA/YouGov,26.5,13.5,20.5,7.0,15.5,11.0
2021-06-08,1421,Kantar,26.0,13.0,21.0,7.0,16.0,11.0
2021-06-09,1316,Infratest dimap,28.0,12.0,20.0,7.0,14.0,12.0
2021-06-09,1232,FG Wahlen,28.0,10.0,22.0,7.0,15.0,11.0
2021-06-09,1070,Allensbach,29.5,11.0,21.5,7.0,17.0,9.0
2021-06-11,1401,INSA/YouGov,27.0,13.0,20.0,6.0,16.0,11.0
2021-06-14,2501,Forsa,28.0,14.0,21.0,7.0,14.0,9.0
2021-06-14,2038,INSA/YouGov,27.5,13.5,19.5,6.0,16.5,11.0
2021-06-15,1413,Kantar,27.0,12.0,20.0,7.0,17.0,10.0
2021-06-18,1502,INSA/YouGov,28.0,13.0,20.0,6.0,16.0,11.0
2021-06-21,2502,Forsa,29.0,13.0,21.0,6.0,15.0,9.0
2021-06-21,2082,INSA/YouGov,28.5,14.0,19.0,7.0,15.5,10.5
2021-06-21,1002,GMS,28.0,12.0,20.0,8.0,16.0,10.0
2021-06-22,1430,Kantar,28.0,11.0,19.0,7.0,17.0,10.0
2021-06-23,1217,Infratest dimap,28.0,11.0,21.0,6.0,15.0,12.0
2021-06-24,1271,FG Wahlen,29.0,10.0,22.0,7.0,14.0,10.0
2021-06-25,1203,INSA/YouGov,28.0,12.0,19.0,7.0,17.0,11.0
2021-06-27,2002,Ipsos,28.0,11.0,21.0,8.0,15.0,10.0
2021-06-28,1648,YouGov,30.0,11.0,19.0,7.0,15.0,11.0
2021-06-28,2501,Forsa,30.0,12.0,20.0,7.0,14.0,9.0
2021-06-28,2060,INSA/YouGov,29.5,13.0,18.0,7.5,16.0,11.0
2021-06-29,1418,Kantar,28.0,10.0,20.0,7.0,16.0,11.0
2021-06-30,1317,Infratest dimap,28.0,11.0,20.0,7.0,15.0,11.0
2021-07-02,1352,INSA/YouGov,28.0,12.0,18.0,7.0,17.0,10.0
2021-07-05,2505,Forsa,30.0,11.0,19.0,7.0,15.0,10.0
2021-07-05,2056,INSA/YouGov,29.0,12.5,18.0,7.0,16.5,10.0
2021-07-06,1405,Kantar,29.0,11.0,19.0,8.0,15.0,11.0
2021-07-09,1352,INSA/YouGov,28.0,12.0,17.0,8.0,17.0,11.0
2021-07-12,2502,Forsa,30.0,12.0,19.0,7.0,15.0,9.0
2021-07-12,2087,INSA/YouGov,28.0,12.5,17.0,7.0,17.0,11.0
2021-07-13,1495,Kantar,28.0,11.0,20.0,8.0,15.0,11.0
2021-07-14,1028,Allensbach,31.5,12.0,18.0,6.5,16.5,9.5
2021-07-15,1224,FG Wahlen,30.0,10.0,20.0,7.0,15.0,10.0
2021-07-16,1354,INSA/YouGov,28.0,12.0,18.0,7.0,17.0,11.0
2021-07-19,2503,Forsa,28.0,12.0,19.0,7.0,16.0,10.0
2021-07-19,2064,INSA/YouGov,29.0,12.0,18.0,6.0,16.5,11.5
2021-07-20,1421,Kantar,28.0,12.0,19.0,7.0,16.0,11.0
2021-07-21,1188,Infratest dimap,29.0,12.0,19.0,6.0,16.0,10.0
2021-07-22,1243,Allensbach,30.0,12.0,19.5,7.0,16.0,9.5
2021-07-23,1316,INSA/YouGov,27.0,13.0,18.0,7.0,17.0,11.0
2021-07-26,1748,YouGov,28.0,12.0,16.0,8.0,16.0,12.0
2021-07-26,2501,Forsa,26.0,13.0,21.0,7.0,15.0,10.0
2021-07-26,2007,INSA/YouGov,27.0,13.0,17.5,6.0,17.5,12.0
2021-07-27,1441,Kantar,27.0,13.0,19.0,6.0,17.0,11.0
2021-07-27,1003,GMS,30.0,12.0,18.0,7.0,15.0,10.0
2021-07-29,1268,FG Wahlen,28.0,10.0,21.0,7.0,16.0,11.0
2021-07-30,1196,INSA/YouGov,27.0,13.0,18.0,6.0,17.0,11.0
2021-07-31,2002,Ipsos,27.0,10.0,20.0,7.0,18.0,11.0
2021-08-02,2502,Forsa,26.0,13.0,20.0,6.0,16.0,10.0
2021-08-02,2080,INSA/YouGov,27.5,13.0,18.0,7.0,18.0,11.0
2021-08-03,1413,Kantar,24.0,13.0,22.0,6.0,18.0,11.0
2021-08-04,1312,Infratest dimap,27.0,12.0,19.0,6.0,18.0,10.0
2021-08-06,2002,INSA/YouGov,26.0,12.0,18.0,7.0,18.0,11.0
2021-08-09,2509,Forsa,23.0,12.0,20.0,7.0,19.0,10.0
2021-08-09,2118,INSA/YouGov,25.5,12.5,17.5,6.5,17.5,11.5
